0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.107217,0.139556,0.196649,0.168023,0.304113,-0.066943,-0.309851,-0.286687,-0.083345,0.002216,-0.123898,-0.077201,-0.132424,-0.151298,-0.099640,-0.105397,-0.135464,-0.166650,-0.205505,-0.173822,-0.217388,-0.213036,-0.206549,-0.172692,-0.254912,-0.292605,-0.365964,-0.347981,-0.306909,-0.260846,-0.319861,-0.366335,-0.340103,-0.299755,-0.291749,-0.280013,-0.283338,-0.320854,-0.336654,-0.336229,-0.350102,-0.379831,-0.399044,-0.408545,-0.428177,-0.425985,-0.414068,-0.419866,-0.433009,-0.452694,-0.482759,-0.507722,-0.514829,-0.498558,-0.475842,-0.464740,-0.474860,-0.475832,-0.476559,-0.482609,-0.491949,-0.506103,-0.524878,-0.543767,-0.553670,-0.555857,-0.557538,-0.564769,-0.576924,-0.586871,-0.583432,-0.553853,-0.518337,-0.511509,-0.522442,-0.531260,-0.538179,-0.546673,-0.559342,-0.576414,-0.593569,-0.604550,-0.607463,-0.606078,-0.604795,-0.605287,-0.607445,-0.610690,-0.614312,-0.617796,-0.621135,-0.624661,-0.628575,-0.632628,-0.636140,-0.638606,-0.640172,-0.641327,-0.641683,-0.638419,0.000000
0.000000,0.124235,0.029918,0.171078,0.161877,-0.075621,0.125828,-0.116438,-0.148045,-0.075481,-0.014763,0.016973,-0.059466,0.054881,-0.020369,-0.023811,-0.086725,-0.126892,-0.223740,-0.127669,-0.141362,-0.159187,-0.147399,-0.119238,-0.127775,-0.177906,-0.214751,-0.249565,-0.345405,-0.259737,-0.205203,-0.224086,-0.290595,-0.261205,-0.237399,-0.212142,-0.210850,-0.224325,-0.254007,-0.263115,-0.264243,-0.277381,-0.296335,-0.323280,-0.333798,-0.361182,-0.331503,-0.325332,-0.339190,-0.354834,-0.367007,-0.385451,-0.405683,-0.420728,-0.416246,-0.380166,-0.370470,-0.382431,-0.381323,-0.378598,-0.384268,-0.395211,-0.407466,-0.420791,-0.435868,-0.446946,-0.448280,-0.446717,-0.452043,-0.463251,-0.472344,-0.470117,-0.443460,-0.412246,-0.408554,-0.418566,-0.425456,-0.430763,-0.437434,-0.447436,-0.461273,-0.475637,-0.484804,-0.486653,-0.484655,-0.482920,-0.483033,-0.484941,-0.488019,-0.491419,-0.494488,-0.497123,-0.499697,-0.502643,-0.506034,-0.509372,-0.511922,-0.513433,-0.514192,-0.512423,-0.513439,0.000000
0.000000,0.122822,-0.076783,-0.012630,0.048498,0.108348,-0.154380,-0.162877,0.043042,0.092977,-0.018502,-0.037500,0.007057,-0.095221,-0.170657,-0.119240,-0.072128,-0.116797,-0.175873,-0.204741,-0.101668,-0.115684,-0.092784,-0.076730,-0.147465,-0.176109,-0.200537,-0.275794,-0.347846,-0.321627,-0.196621,-0.218520,-0.252871,-0.225574,-0.216741,-0.202901,-0.190620,-0.212040,-0.244110,-0.255600,-0.263916,-0.276880,-0.300494,-0.333800,-0.330816,-0.346315,-0.329959,-0.329153,-0.333478,-0.339702,-0.352330,-0.374429,-0.405318,-0.428115,-0.424127,-0.392700,-0.371766,-0.370976,-0.372473,-0.379328,-0.389279,-0.399114,-0.410766,-0.426808,-0.442542,-0.447956,-0.447599,-0.448537,-0.453306,-0.464213,-0.477022,-0.479467,-0.452353,-0.413257,-0.401622,-0.409929,-0.420184,-0.428985,-0.437087,-0.447531,-0.462108,-0.477391,-0.486854,-0.488274,-0.485877,-0.484323,-0.484931,-0.487085,-0.489946,-0.492832,-0.495439,-0.497957,-0.500742,-0.503928,-0.507087,-0.509409,-0.510674,-0.511630,-0.513192,-0.514202,-0.513695,0.000000
0.000000,0.089365,-0.010504,-0.178480,0.054029,0.259224,0.033215,-0.078006,0.011516,-0.232884,-0.095966,-0.036180,-0.081082,-0.199734,0.005666,-0.147131,-0.009303,-0.193738,-0.137051,-0.119939,-0.102158,-0.093411,-0.084610,-0.182539,-0.201427,-0.151420,-0.187533,-0.269306,-0.314191,-0.269292,-0.218462,-0.256333,-0.218547,-0.191553,-0.197143,-0.205301,-0.209430,-0.232099,-0.244006,-0.253399,-0.263024,-0.276588,-0.308395,-0.338749,-0.330926,-0.332489,-0.325660,-0.321344,-0.328462,-0.341612,-0.355524,-0.371923,-0.404251,-0.423904,-0.418550,-0.396485,-0.379380,-0.376103,-0.378879,-0.383800,-0.390428,-0.399334,-0.413285,-0.430688,-0.440677,-0.442462,-0.444033,-0.448295,-0.454983,-0.465539,-0.480898,-0.483528,-0.456339,-0.417588,-0.401003,-0.405700,-0.416863,-0.427388,-0.436693,-0.447322,-0.460876,-0.475023,-0.484994,-0.488611,-0.488550,-0.488381,-0.489170,-0.490580,-0.492375,-0.494400,-0.496471,-0.498599,-0.501123,-0.504093,-0.506770,-0.508260,-0.508582,-0.508821,-0.510498,-0.513895,-0.512767,0.000000
0.000000,-0.057808,0.012742,0.065333,0.058510,-0.044371,-0.025557,0.018554,0.132889,0.142328,0.009200,-0.054962,-0.261180,-0.153989,-0.142030,-0.106317,-0.197110,-0.183537,-0.159598,-0.128880,-0.000325,-0.106343,-0.085467,-0.169823,-0.196839,-0.156676,-0.163160,-0.273667,-0.332965,-0.306767,-0.262890,-0.227903,-0.188226,-0.175899,-0.195367,-0.230377,-0.246314,-0.245389,-0.242943,-0.246999,-0.264016,-0.284569,-0.315057,-0.338805,-0.333222,-0.322740,-0.312684,-0.322683,-0.341511,-0.358256,-0.369515,-0.378833,-0.402721,-0.416124,-0.417766,-0.402122,-0.388645,-0.383100,-0.381394,-0.383586,-0.390809,-0.401203,-0.415074,-0.428235,-0.433898,-0.435854,-0.438787,-0.445782,-0.455395,-0.468368,-0.484113,-0.484276,-0.458568,-0.423689,-0.404025,-0.404313,-0.414247,-0.425890,-0.437536,-0.448945,-0.460467,-0.471917,-0.481366,-0.487250,-0.490553,-0.492994,-0.494819,-0.495877,-0.496589,-0.497244,-0.497833,-0.498809,-0.500855,-0.503725,-0.506213,-0.507204,-0.506601,-0.505964,-0.507717,-0.512629,-0.511235,0.000000
0.000000,-0.126022,-0.022391,0.201340,0.182854,-0.073292,-0.183163,0.195281,0.075569,-0.092199,-0.122265,0.087274,-0.127704,-0.151256,-0.145992,-0.135714,-0.095737,-0.124567,-0.105378,-0.142545,-0.112846,-0.092874,-0.148679,-0.140273,-0.170604,-0.135837,-0.142066,-0.306289,-0.330971,-0.243240,-0.198595,-0.189395,-0.167987,-0.159186,-0.205058,-0.261874,-0.270308,-0.250607,-0.239369,-0.247623,-0.267002,-0.289629,-0.317267,-0.330474,-0.325943,-0.314374,-0.305812,-0.318796,-0.342344,-0.361580,-0.371966,-0.381680,-0.395372,-0.413881,-0.424501,-0.415186,-0.397902,-0.383017,-0.376966,-0.381232,-0.391296,-0.402476,-0.413331,-0.422210,-0.426942,-0.428462,-0.432022,-0.442518,-0.456624,-0.470966,-0.483650,-0.479910,-0.456457,-0.427592,-0.408994,-0.405908,-0.414775,-0.430317,-0.444900,-0.454265,-0.461421,-0.469127,-0.477414,-0.485192,-0.491941,-0.497406,-0.500828,-0.501934,-0.501251,-0.499499,-0.497768,-0.497468,-0.499346,-0.502596,-0.505732,-0.507032,-0.505884,-0.504795,-0.506464,-0.510456,-0.509563,0.000000
0.000000,-0.042960,0.015957,0.098955,0.131551,-0.119006,-0.095017,0.007175,-0.047741,-0.259089,0.009995,-0.020037,-0.193982,-0.062317,-0.179971,-0.127703,-0.134724,-0.111385,-0.127420,-0.078734,-0.163245,-0.133384,-0.096925,-0.118136,-0.120643,-0.125090,-0.131283,-0.310567,-0.289652,-0.224864,-0.191586,-0.178391,-0.165112,-0.167041,-0.226175,-0.280898,-0.300310,-0.267921,-0.234737,-0.236513,-0.263289,-0.284586,-0.306190,-0.318116,-0.316863,-0.309553,-0.304081,-0.312433,-0.337599,-0.365723,-0.374427,-0.380213,-0.393208,-0.413127,-0.428878,-0.430145,-0.415400,-0.390425,-0.374996,-0.378061,-0.390678,-0.402600,-0.411227,-0.418242,-0.420946,-0.420758,-0.425683,-0.438973,-0.456363,-0.470663,-0.477818,-0.470644,-0.449375,-0.426569,-0.412324,-0.412159,-0.427399,-0.446620,-0.456724,-0.459390,-0.461479,-0.466089,-0.473475,-0.482583,-0.491983,-0.500609,-0.507275,-0.509491,-0.506231,-0.500423,-0.495828,-0.494608,-0.497034,-0.502236,-0.508508,-0.511631,-0.509286,-0.505724,-0.504687,-0.506945,-0.506556,0.000000
0.000000,0.021955,-0.002845,-0.036682,-0.089490,0.003677,-0.008526,-0.068598,-0.135961,-0.122443,0.066216,-0.106526,-0.068951,-0.026774,-0.136799,-0.101791,-0.096090,-0.152168,-0.193388,-0.166085,-0.124288,-0.161753,-0.159058,-0.175394,-0.136874,-0.127508,-0.193946,-0.276541,-0.257620,-0.229793,-0.212918,-0.198283,-0.179015,-0.183547,-0.217726,-0.263071,-0.327965,-0.312970,-0.261485,-0.232673,-0.257015,-0.273675,-0.291643,-0.305556,-0.313888,-0.315864,-0.310697,-0.310194,-0.336497,-0.371411,-0.377594,-0.381202,-0.391290,-0.405983,-0.420409,-0.428549,-0.423745,-0.401105,-0.377911,-0.375385,-0.391773,-0.406277,-0.415023,-0.418092,-0.415648,-0.414354,-0.420649,-0.434909,-0.452026,-0.464469,-0.467260,-0.457964,-0.438923,-0.422938,-0.419280,-0.430531,-0.449412,-0.461892,-0.464017,-0.461511,-0.460474,-0.463302,-0.469881,-0.479162,-0.490372,-0.503537,-0.515189,-0.517951,-0.510792,-0.500484,-0.493279,-0.491730,-0.495661,-0.504343,-0.514922,-0.520009,-0.514520,-0.504456,-0.499882,-0.501898,-0.501237,0.000000
0.000000,0.090316,-0.079058,-0.109963,-0.206336,-0.122247,0.011628,-0.026724,-0.060286,-0.074239,-0.231734,0.038690,0.039823,0.134942,-0.022533,-0.067111,-0.208551,-0.183883,-0.107933,-0.097881,-0.129832,-0.113735,-0.158546,-0.073275,-0.136585,-0.138261,-0.206758,-0.263839,-0.271027,-0.248719,-0.217338,-0.183679,-0.190003,-0.195440,-0.182441,-0.248722,-0.348313,-0.325090,-0.275675,-0.238841,-0.254343,-0.267899,-0.278301,-0.294493,-0.314594,-0.326564,-0.320192,-0.315390,-0.350867,-0.379441,-0.383319,-0.380874,-0.383062,-0.393113,-0.407778,-0.417092,-0.416420,-0.401143,-0.377943,-0.376376,-0.398663,-0.417433,-0.422730,-0.418068,-0.411000,-0.409012,-0.415789,-0.429709,-0.444561,-0.454292,-0.454390,-0.443571,-0.430165,-0.428071,-0.437666,-0.451318,-0.461727,-0.466712,-0.466537,-0.463219,-0.461363,-0.463192,-0.468668,-0.477789,-0.491683,-0.509727,-0.523151,-0.523180,-0.512739,-0.499939,-0.491487,-0.490035,-0.494958,-0.505290,-0.518192,-0.526584,-0.521585,-0.505504,-0.494755,-0.495875,-0.495517,0.000000
