10.000000,2.449678,-0.053146,-0.343403,-0.818566,-0.457899,0.154993,0.211318,0.199631,0.169252,0.137037,0.108465,0.082822,0.058989,0.037670,0.013245,-0.015315,-0.038768,-0.078191,-0.139646,-0.143615,-0.173417,-0.368371,-0.349875,-0.057204,-0.102937,0.315778,0.299219,-0.505532,-0.356374,-0.008997,0.117110,0.281191,0.313042,0.326909,0.435592,0.675557,1.245419,1.039653,0.384684,0.325200,-0.006220,-1.735084,-2.892455,-1.453288,-0.294313,-0.305558,-0.281991,-0.260936,-0.248258,-0.242435,0.000000
10.000000,2.325885,-0.185900,-0.164610,-1.045952,-0.781206,0.360210,0.309062,0.271844,0.232040,0.195642,0.163748,0.135753,0.110789,0.088134,0.065734,0.042815,0.020305,-0.006749,-0.036987,-0.054396,-0.080389,-0.129787,-0.103749,0.002341,0.049837,0.130266,-0.054844,0.037926,0.467430,0.141145,0.127010,0.583890,0.511672,0.403456,0.524675,0.692897,0.854143,0.723341,0.361428,-0.028910,-1.119548,-2.842767,-2.856490,-1.118162,-0.265358,-0.298786,-0.285317,-0.266821,-0.253313,-0.246036,0.000000
10.000000,2.212682,-0.350020,-0.538252,-1.191884,-0.607444,0.505411,0.453595,0.353328,0.297225,0.254668,0.219083,0.188630,0.162328,0.139331,0.118586,0.099398,0.081512,0.063981,0.047878,0.036985,0.027876,0.023250,0.049828,0.105283,0.151235,0.188064,0.169366,0.214407,0.276047,0.001022,0.543883,1.378701,0.699165,0.189463,0.486100,0.611353,0.618490,0.470791,0.156869,-0.656031,-2.411201,-3.363728,-2.101542,-0.769854,-0.441736,-0.340851,-0.295635,-0.269703,-0.254128,-0.246019,0.000000
10.000000,2.149115,-0.386770,-0.444664,-0.459805,-0.768623,-0.328102,0.429234,0.398770,0.356037,0.313042,0.274623,0.241696,0.213912,0.190624,0.171140,0.154883,0.141512,0.131063,0.124140,0.121955,0.125215,0.136929,0.164284,0.205072,0.246353,0.282540,0.307109,0.346674,0.388447,0.402437,0.631232,0.877817,0.711978,0.526024,0.543304,0.554555,0.503177,0.305051,-0.243259,-1.411860,-3.192152,-3.579313,-1.773653,-0.517886,-0.400263,-0.329320,-0.288771,-0.264348,-0.249610,-0.241913,0.000000
10.000000,2.112642,-0.399542,-0.391875,-0.252385,-1.119465,-0.690333,0.606917,0.466142,0.423741,0.374592,0.331412,0.295319,0.265682,0.241806,0.223088,0.209018,0.199259,0.193957,0.193490,0.198316,0.209436,0.228543,0.257234,0.294039,0.333918,0.373186,0.411121,0.454349,0.502216,0.558430,0.666615,0.753895,0.710104,0.630238,0.587955,0.529650,0.384075,0.016954,-0.757364,-2.018835,-3.626473,-3.660465,-1.585018,-0.330682,-0.314269,-0.289594,-0.268011,-0.251559,-0.240311,-0.234105,0.000000
10.000000,2.085476,-0.430075,-0.468836,-0.603068,-1.226667,-0.574367,0.653528,0.630663,0.508474,0.439493,0.389355,0.349629,0.317823,0.292941,0.274382,0.261664,0.254439,0.252724,0.256720,0.266521,0.282580,0.305684,0.335870,0.371816,0.411394,0.452529,0.494445,0.539034,0.586519,0.637695,0.695942,0.732521,0.714283,0.661270,0.588115,0.456994,0.186505,-0.345971,-1.237692,-2.453575,-3.853434,-3.639011,-1.426411,-0.191336,-0.238813,-0.249094,-0.244467,-0.235938,-0.228351,-0.223756,0.000000
10.000000,2.072078,-0.435192,-0.448136,-0.462220,-0.414737,-0.779029,-0.277334,0.611537,0.551994,0.496486,0.446709,0.404687,0.370627,0.344251,0.325172,0.312952,0.307206,0.307792,0.314703,0.327749,0.346876,0.372330,0.403677,0.439591,0.478804,0.520141,0.562466,0.605311,0.647785,0.688160,0.722294,0.735666,0.713096,0.650705,0.534900,0.319987,-0.071600,-0.722239,-1.658334,-2.799211,-3.933673,-3.445909,-1.242987,-0.120823,-0.202937,-0.225927,-0.227285,-0.221854,-0.215891,-0.212096,0.000000
10.000000,2.066622,-0.432322,-0.424001,-0.380666,-0.189510,-1.117007,-0.634886,0.776361,0.605392,0.560389,0.507796,0.462021,0.424823,0.396174,0.375763,0.363165,0.357915,0.359709,0.368324,0.383296,0.404205,0.430910,0.462833,0.498678,0.537183,0.577318,0.617926,0.657362,0.693384,0.723127,0.740933,0.736147,0.695616,0.603964,0.433429,0.135308,-0.352574,-1.080173,-2.048559,-3.209435,-3.888468,-2.871323,-1.002894,-0.218715,-0.228669,-0.226917,-0.219453,-0.210882,-0.203857,-0.199753,0.000000
10.000000,2.063232,-0.434298,-0.432482,-0.444562,-0.549886,-1.169551,-0.488593,0.791530,0.776192,0.646720,0.575533,0.522775,0.481124,0.449211,0.426554,0.412675,0.406997,0.409045,0.418366,0.434237,0.455958,0.483085,0.514938,0.550218,0.587477,0.625543,0.662945,0.697472,0.726367,0.745499,0.747777,0.723088,0.656476,0.525766,0.298570,-0.069768,-0.626233,-1.398071,-2.381135,-3.560460,-3.793278,-2.270033,-0.758710,-0.327414,-0.268677,-0.236235,-0.215378,-0.201038,-0.191586,-0.186541,0.000000
10.000000,2.061546,-0.433109,-0.424578,-0.412754,-0.393491,-0.304220,-0.620914,-0.159317,0.705260,0.691857,0.640537,0.586597,0.540236,0.503920,0.477962,0.461872,0.454885,0.456332,0.465500,0.481405,0.503128,0.529968,0.561049,0.595052,0.630406,0.665559,0.698644,0.727186,0.747735,0.754792,0.740512,0.693363,0.595847,0.423822,0.145395,-0.276970,-0.874685,-1.661628,-2.635512,-3.799960,-3.708098,-1.832542,-0.556060,-0.373504,-0.285041,-0.236661,-0.207515,-0.189057,-0.177672,-0.171815,0.000000
10.000000,2.059699,-0.432509,-0.417391,-0.385839,-0.304593,-0.043939,-0.933753,-0.552238,0.873340,0.794391,0.726018,0.659097,0.603929,0.561172,0.530480,0.511107,0.501961,0.502019,0.510258,0.525426,0.546414,0.572277,0.601886,0.633839,0.666447,0.697726,0.725467,0.746878,0.757388,0.750570,0.717833,0.645944,0.516671,0.306189,-0.014512,-0.473293,-1.089818,-1.870912,-2.812236,-3.912121,-3.659620,-1.637708,-0.412342,-0.328159,-0.264040,-0.220614,-0.191764,-0.172826,-0.161064,-0.155029,0.000000
10.000000,2.056016,-0.436562,-0.423990,-0.405999,-0.392523,-0.458120,-1.026453,-0.310402,1.006367,0.996298,0.830526,0.738346,0.671747,0.621145,0.584480,0.560712,0.548527,0.546446,0.553025,0.566730,0.586271,0.610449,0.637875,0.666934,0.695728,0.722057,0.743337,0.755970,0.754704,0.732831,0.680196,0.582763,0.422978,0.178813,-0.173185,-0.653402,-1.274351,-2.037408,-2.938990,-3.979240,-3.632425,-1.528411,-0.306899,-0.265466,-0.225118,-0.192813,-0.168955,-0.152297,-0.141618,-0.136091,0.000000
10.000000,2.050937,-0.443023,-0.433290,-0.418960,-0.398737,-0.366966,-0.267065,-0.280624,0.273045,0.919912,0.885380,0.813251,0.742418,0.683826,0.640077,0.610883,0.594790,0.589821,0.594019,0.605558,0.622929,0.644657,0.669038,0.694206,0.718087,0.738292,0.751754,0.754116,0.740001,0.701532,0.627931,0.506085,0.318775,0.046978,-0.327088,-0.817858,-1.432476,-2.171257,-3.033604,-4.023828,-3.612318,-1.452993,-0.224760,-0.204449,-0.180974,-0.159430,-0.141848,-0.128715,-0.119957,-0.115389,0.000000
10.000000,2.045530,-0.450377,-0.444415,-0.435076,-0.413800,-0.341294,-0.054109,-0.398265,0.039444,1.051660,1.005953,0.911578,0.822390,0.750485,0.697373,0.661586,0.640782,0.632208,0.633302,0.641967,0.656406,0.674758,0.695047,0.715252,0.733152,0.746052,0.750248,0.741178,0.712834,0.656777,0.562668,0.417648,0.206689,-0.085837,-0.473927,-0.966974,-1.568982,-2.281008,-3.105516,-4.051147,-3.589754,-1.391423,-0.156908,-0.149393,-0.137753,-0.124985,-0.113228,-0.103716,-0.097079,-0.093613,0.000000
10.000000,2.041228,-0.456754,-0.456099,-0.460347,-0.477353,-0.527611,-0.681172,-0.655213,0.624103,1.535784,1.207756,1.033582,0.909803,0.819627,0.755489,0.712392,0.686313,0.673509,0.670806,0.675832,0.686396,0.700279,0.715383,0.729563,0.740361,0.744537,0.738180,0.716599,0.673053,0.599410,0.485847,0.320123,0.089477,-0.218222,-0.613296,-1.102340,-1.688116,-2.372016,-3.158854,-4.061095,-3.557500,-1.333623,-0.098457,-0.101279,-0.098537,-0.092454,-0.085323,-0.078823,-0.074023,-0.071538,0.000000
10.000000,2.039606,-0.458887,-0.460025,-0.470044,-0.504883,-0.607905,-0.904031,-0.802070,0.867798,1.822443,1.326105,1.138619,0.992180,0.886767,0.812734,0.762674,0.731099,0.713490,0.706294,0.706752,0.712283,0.720549,0.729363,0.736369,0.738636,0.732769,0.715004,0.679905,0.620864,0.530259,0.398553,0.215326,-0.030261,-0.347997,-0.745130,-1.226156,-1.793272,-2.448432,-3.196824,-4.050802,-3.506317,-1.272411,-0.048089,-0.061562,-0.065551,-0.063907,-0.059757,-0.055225,-0.051655,-0.049842,0.000000
10.000000,2.041107,-0.455467,-0.452194,-0.452082,-0.461436,-0.492355,-0.561640,-0.653693,0.390186,1.611083,1.544823,1.241139,1.066399,0.949710,0.868304,0.812164,0.774968,0.751918,0.739289,0.733965,0.733214,0.734679,0.735961,0.734297,0.726704,0.710021,0.679822,0.630663,0.556643,0.450195,0.302577,0.105043,-0.151039,-0.473666,-0.868538,-1.338973,-1.887328,-2.515952,-3.227186,-4.014435,-3.415787,-1.200446,-0.011353,-0.034164,-0.041086,-0.040802,-0.037540,-0.033655,-0.030534,-0.028983,0.000000
10.000000,2.044380,-0.448976,-0.438313,-0.421805,-0.393620,-0.335691,-0.193797,0.185016,0.252704,0.760984,1.406759,1.259253,1.120072,1.007965,0.923067,0.861351,0.817905,0.788392,0.768972,0.756417,0.748064,0.741319,0.733455,0.721753,0.703506,0.674967,0.631639,0.569005,0.480887,0.360142,0.199804,-0.008051,-0.270765,-0.593916,-0.982443,-1.440447,-1.971607,-2.581217,-3.277439,-3.944738,-3.227146,-1.110204,-0.015259,-0.025475,-0.026705,-0.023599,-0.018903,-0.014300,-0.010831,-0.009124,0.000000
10.000000,2.047119,-0.443581,-0.427389,-0.400356,-0.352744,-0.260247,-0.060191,0.418915,0.225405,0.574206,1.422675,1.320617,1.189316,1.073192,0.981072,0.911453,0.859928,0.822040,0.794038,0.772702,0.755066,0.738306,0.719895,0.697304,0.667294,0.626165,0.570345,0.494894,0.393932,0.261798,0.092035,-0.121907,-0.385982,-0.705486,-1.084808,-1.528400,-2.042506,-2.636725,-3.326067,-3.850009,-2.989935,-1.010482,-0.038730,-0.028574,-0.019517,-0.010883,-0.003106,0.003236,0.007670,0.009865,0.000000
10.000000,2.047445,-0.442166,-0.424430,-0.396648,-0.353966,-0.289631,-0.202968,-0.147433,0.241119,1.228291,1.702849,1.470924,1.291591,1.151962,1.044593,0.962625,0.900033,0.851409,0.812713,0.780463,0.751453,0.723247,0.693290,0.658581,0.616213,0.563109,0.495334,0.408276,0.297247,0.156968,-0.018282,-0.233639,-0.494203,-0.805244,-1.171368,-1.598134,-2.093887,-2.671297,-3.348809,-3.743288,-2.764114,-0.914907,-0.058368,-0.033341,-0.014728,-0.000174,0.011228,0.019764,0.025480,0.028351,0.000000
10.000000,2.044615,-0.445213,-0.428665,-0.405026,-0.374076,-0.338637,-0.311976,-0.333870,0.278424,1.530884,1.955133,1.637553,1.408312,1.238771,1.111094,1.012928,0.935960,0.873781,0.821773,0.776236,0.734287,0.693299,0.650523,0.603397,0.549186,0.484703,0.406387,0.310433,0.192460,0.047866,-0.127826,-0.339689,-0.592208,-0.889773,-1.238286,-1.645023,-2.119857,-2.677523,-3.338514,-3.632717,-2.571947,-0.832427,-0.068869,-0.034418,-0.008658,0.010870,0.025580,0.036241,0.043258,0.046835,0.000000
10.000000,2.038793,-0.451785,-0.437173,-0.417938,-0.395947,-0.376195,-0.369827,-0.395971,0.330412,1.731751,2.166485,1.794766,1.525146,1.326122,1.175727,1.058297,0.963495,0.884572,0.816663,0.755923,0.699431,0.644691,0.589058,0.529976,0.464919,0.390763,0.304547,0.202930,0.081968,-0.062192,-0.233402,-0.436065,-0.675110,-0.955089,-1.282057,-1.664876,-2.115693,-2.651059,-3.292553,-3.521903,-2.422682,-0.768306,-0.069460,-0.029477,0.000924,0.023969,0.041188,0.053552,0.061655,0.065840,0.000000
10.000000,2.030482,-0.460745,-0.447533,-0.430879,-0.412899,-0.397748,-0.392609,-0.407173,0.395926,1.903074,2.353841,1.939347,1.635436,1.407908,1.232565,1.092434,0.976374,0.877687,0.791360,0.713909,0.642313,0.573962,0.506457,0.437029,0.363150,0.282404,0.191813,0.088434,-0.030685,-0.169138,-0.330684,-0.518982,-0.738882,-0.996226,-1.297992,-1.653972,-2.077980,-2.588644,-3.209121,-3.412053,-2.320062,-0.725125,-0.060181,-0.017562,0.015205,0.040202,0.058927,0.072383,0.081218,0.085832,0.000000
10.000000,2.020070,-0.471402,-0.458627,-0.442478,-0.424403,-0.406726,-0.393190,-0.389786,0.477610,2.070065,2.530212,2.073366,1.735068,1.477644,1.273891,1.106851,0.965863,0.844598,0.738347,0.643974,0.558420,0.478282,0.401290,0.324762,0.245668,0.162121,0.071665,-0.028650,-0.141110,-0.268514,-0.414684,-0.583697,-0.779753,-1.009446,-1.281979,-1.608261,-2.003495,-2.487874,-3.085864,-3.301893,-2.264568,-0.703501,-0.040986,0.001672,0.034675,0.060091,0.079291,0.093172,0.102331,0.107154,0.000000
10.000000,2.007636,-0.483637,-0.470457,-0.453406,-0.432959,-0.409072,-0.381213,-0.351141,0.583262,2.248343,2.703370,2.197246,1.818521,1.525645,1.288467,1.089566,0.919842,0.774543,0.649396,0.540241,0.444048,0.356731,0.274914,0.195910,0.116704,0.035008,-0.050713,-0.142733,-0.243631,-0.355432,-0.481074,-0.625401,-0.793505,-0.992015,-1.231440,-1.525126,-1.889665,-2.345941,-2.919616,-3.187513,-2.252784,-0.701940,-0.011646,0.028111,0.059236,0.083668,0.102417,0.116111,0.125199,0.130009,0.000000
10.000000,1.992936,-0.497738,-0.483604,-0.465217,-0.442488,-0.412978,-0.369101,-0.298481,0.731965,2.462959,2.876571,2.302977,1.873812,1.536626,1.258708,1.023495,0.823535,0.655817,0.516138,0.398926,0.299476,0.212336,0.132699,0.057329,-0.016623,-0.091410,-0.168038,-0.247729,-0.332616,-0.424566,-0.525787,-0.641031,-0.777096,-0.941269,-1.144518,-1.402961,-1.734877,-2.161237,-2.707533,-3.061780,-2.275356,-0.715797,0.027825,0.060825,0.088092,0.110493,0.128141,0.141180,0.149862,0.154454,0.000000
10.000000,1.975456,-0.514158,-0.498545,-0.478948,-0.456424,-0.428930,-0.381476,-0.262339,0.973396,2.778644,3.038239,2.363377,1.873484,1.485331,1.160536,0.886534,0.659791,0.477956,0.334832,0.222630,0.131991,0.054577,-0.014444,-0.079653,-0.144000,-0.208162,-0.272643,-0.337465,-0.403352,-0.472157,-0.545957,-0.629172,-0.729530,-0.855927,-1.020335,-1.241014,-1.538602,-1.933338,-2.447562,-2.912671,-2.312724,-0.736382,0.075199,0.097014,0.119515,0.139745,0.156122,0.168238,0.176239,0.180418,0.000000
10.000000,1.954372,-0.533419,-0.515116,-0.493292,-0.473059,-0.462624,-0.463377,-0.384817,1.449529,3.390081,3.096702,2.312192,1.770592,1.332428,0.962540,0.655875,0.415751,0.238947,0.114048,0.026224,-0.041629,-0.098951,-0.150533,-0.201649,-0.254000,-0.306785,-0.358745,-0.407552,-0.452856,-0.496576,-0.540657,-0.589600,-0.652197,-0.738294,-0.860054,-1.038824,-1.300273,-1.664496,-2.145128,-2.720318,-2.321137,-0.749422,0.119566,0.130371,0.151026,0.170633,0.186126,0.197160,0.204180,0.207709,0.000000
10.000000,1.928336,-0.556506,-0.532970,-0.503842,-0.477737,-0.483024,-0.622538,0.367173,2.623321,3.286809,2.555565,2.033202,1.508076,1.033929,0.635637,0.322379,0.099133,-0.040851,-0.117950,-0.161728,-0.196143,-0.228387,-0.261239,-0.297213,-0.337549,-0.381984,-0.423951,-0.456145,-0.479928,-0.499187,-0.512335,-0.524335,-0.548824,-0.593531,-0.666039,-0.794309,-1.017824,-1.359012,-1.832533,-2.457455,-2.193693,-0.736847,0.119418,0.151848,0.181516,0.203543,0.218473,0.227967,0.233476,0.235993,0.000000
10.000000,1.895176,-0.585832,-0.554305,-0.509291,-0.448987,-0.367207,-0.229912,1.249314,2.816585,2.808820,2.302811,1.664111,1.064626,0.569503,0.199304,-0.068752,-0.240015,-0.316397,-0.325307,-0.313339,-0.314535,-0.325486,-0.339419,-0.359054,-0.387983,-0.429989,-0.470261,-0.488635,-0.486757,-0.474296,-0.456900,-0.440406,-0.431945,-0.435227,-0.444967,-0.500127,-0.679259,-1.000286,-1.465975,-2.108567,-1.972840,-0.704445,0.102738,0.174180,0.217707,0.241583,0.254272,0.260762,0.263758,0.264699,0.000000
10.000000,1.852028,-0.625689,-0.587148,-0.528086,-0.439806,-0.305046,-0.092450,1.382241,3.132494,2.970062,1.901327,1.021547,0.398062,0.033658,-0.184724,-0.401142,-0.566465,-0.595052,-0.529770,-0.453107,-0.409316,-0.387647,-0.377259,-0.375841,-0.389468,-0.442150,-0.498499,-0.500173,-0.462234,-0.410592,-0.354847,-0.300959,-0.254539,-0.221086,-0.207154,-0.229640,-0.339836,-0.584968,-1.012655,-1.645240,-1.660648,-0.673096,0.076406,0.222648,0.271742,0.288978,0.294419,0.295191,0.294228,0.292882,0.000000
10.000000,1.796385,-0.679946,-0.638679,-0.574295,-0.475340,-0.318996,-0.037864,1.772020,3.490030,2.556843,0.877676,0.068188,-0.158108,-0.301816,-0.474702,-0.773856,-0.991819,-0.920854,-0.697630,-0.512281,-0.435700,-0.392744,-0.361193,-0.333825,-0.307942,-0.282481,-0.257086,-0.231872,-0.207248,-0.183449,-0.161220,-0.141831,-0.126996,-0.119129,-0.121471,-0.140125,-0.183120,-0.274250,-0.527848,-0.999193,-1.237747,-0.722212,0.062005,0.366624,0.355967,0.346477,0.337529,0.329634,0.323357,0.319104,0.000000
10.000000,1.727105,-0.750095,-0.711646,-0.653421,-0.566641,-0.456155,0.814298,2.866272,2.675440,0.680496,-0.618272,-0.773961,-0.564688,-0.529321,-0.516051,-0.494333,-0.485204,-0.471780,-0.421380,-0.381645,-0.361287,-0.332424,-0.298564,-0.258202,-0.204075,-0.111634,-0.015792,0.024728,0.023795,0.006146,-0.019815,-0.050415,-0.083967,-0.119128,-0.153925,-0.184701,-0.197226,-0.260850,-0.481192,-0.775763,-0.998202,-0.692158,0.123422,0.504386,0.437498,0.401887,0.378027,0.360890,0.348889,0.341490,0.000000
10.000000,1.644725,-0.834347,-0.802865,-0.759605,-0.680181,-0.376582,1.713228,2.519077,0.614983,-0.415616,-0.546319,-0.467693,-0.465201,-0.487591,-0.377437,-0.089832,0.130795,0.082275,-0.088795,-0.220958,-0.253577,-0.248657,-0.226205,-0.192079,-0.146261,-0.087243,-0.030548,0.002986,0.012970,0.007198,-0.008790,-0.031546,-0.059545,-0.092215,-0.129338,-0.172481,-0.228345,-0.328846,-0.511415,-0.775088,-1.055922,-0.800225,0.051648,0.512723,0.486374,0.444152,0.410394,0.385595,0.368396,0.358012,0.000000
10.000000,1.550729,-0.927774,-0.904502,-0.900619,-1.016588,0.505811,2.389245,1.115246,-0.329706,-0.230889,0.003988,-0.001344,-0.289878,-0.347767,-0.285555,-0.150769,-0.043704,-0.038112,-0.097276,-0.156600,-0.182403,-0.183247,-0.168017,-0.141754,-0.107137,-0.067205,-0.029975,-0.004390,0.007189,0.006631,-0.003569,-0.021245,-0.045398,-0.076237,-0.114714,-0.163905,-0.231228,-0.331158,-0.476558,-0.663789,-0.871441,-0.855067,-0.296944,0.368250,0.549900,0.476715,0.432549,0.401440,0.379824,0.366769,0.000000
10.000000,1.445492,-1.021772,-0.985564,-0.920612,-0.527249,1.192755,2.015330,0.758641,-0.141521,-0.331169,-0.256889,-0.222707,-0.275557,-0.282555,-0.238754,-0.165816,-0.105478,-0.087081,-0.101750,-0.124043,-0.136160,-0.135326,-0.123630,-0.103787,-0.078353,-0.050438,-0.024684,-0.005697,0.004405,0.005569,-0.001490,-0.015836,-0.036940,-0.065289,-0.102350,-0.150659,-0.214830,-0.301154,-0.412846,-0.544629,-0.681227,-0.799227,-0.524271,0.153195,0.501759,0.479175,0.440558,0.406693,0.381590,0.366102,0.000000
10.000000,1.323001,-1.118215,-1.094355,-1.268021,-0.026732,2.157503,1.718500,0.176043,-0.248772,-0.342111,-0.307703,-0.269887,-0.258153,-0.238996,-0.202917,-0.157266,-0.118543,-0.098915,-0.096510,-0.101103,-0.103550,-0.100051,-0.090208,-0.075121,-0.056539,-0.036749,-0.018598,-0.004790,0.003029,0.004305,-0.001001,-0.012785,-0.030996,-0.056043,-0.089080,-0.131956,-0.186970,-0.256150,-0.339136,-0.430518,-0.519085,-0.588863,-0.558511,-0.200829,0.312989,0.496748,0.442887,0.402251,0.372806,0.354551,0.000000
10.000000,1.171887,-1.178887,-1.004789,-0.746595,0.347636,1.559729,1.081978,0.096086,-0.200966,-0.274907,-0.267168,-0.241717,-0.219333,-0.195516,-0.166633,-0.135427,-0.108631,-0.091404,-0.083472,-0.080557,-0.078003,-0.073023,-0.064683,-0.053272,-0.039826,-0.025862,-0.013153,-0.003384,0.002234,0.003055,-0.001207,-0.010700,-0.025676,-0.046588,-0.074119,-0.109209,-0.152834,-0.205258,-0.264753,-0.326589,-0.382901,-0.423406,-0.437961,-0.314397,0.037610,0.361672,0.431226,0.385853,0.352060,0.330437,0.000000
10.000000,0.944562,-1.263772,-0.998668,-0.095327,0.979701,0.886688,0.278109,-0.006612,-0.144008,-0.193998,-0.198268,-0.185184,-0.167844,-0.148471,-0.127248,-0.105858,-0.087285,-0.073805,-0.065454,-0.060364,-0.056180,-0.051170,-0.044531,-0.036252,-0.026886,-0.017344,-0.008732,-0.002138,0.001609,0.001974,-0.001381,-0.008699,-0.020229,-0.036284,-0.057303,-0.083760,-0.115839,-0.153009,-0.193439,-0.233514,-0.267688,-0.288696,-0.288091,-0.255067,-0.123090,0.130489,0.328454,0.357275,0.318544,0.291758,0.000000
